,Mouse,Amplitude,Day,TimeBin,SleepState,Proportion,Sleep
2,Ca_EEG3-4,0.25mA,PostAversive,8.0,rem,10.666666666666668,sleep
0,Ca_EEG3-4,0.25mA,PostAversive,9.0,wake,54.666666666666664,wake
1,Ca_EEG3-4,0.25mA,PostAversive,9.0,nrem,30.833333333333336,sleep
2,Ca_EEG3-4,0.25mA,PostAversive,9.0,rem,14.499999999999998,sleep
0,Ca_EEG3-4,0.25mA,PostAversive,10.0,wake,83.16666666666667,wake
1,Ca_EEG3-4,0.25mA,PostAversive,10.0,nrem,16.0,sleep
2,Ca_EEG3-4,0.25mA,PostAversive,10.0,rem,0.8333333333333334,sleep
0,Ca_EEG3-4,0.25mA,PostAversive,11.0,wake,52.5,wake
1,Ca_EEG3-4,0.25mA,PostAversive,11.0,nrem,39.83333333333333,sleep
2,Ca_EEG3-4,0.25mA,PostAversive,11.0,rem,7.666666666666666,sleep
0,Ca_EEG3-4,0.25mA,PostAversive,12.0,wake,58.333333333333336,wake
1,Ca_EEG3-4,0.25mA,PostAversive,12.0,nrem,36.16666666666667,sleep
2,Ca_EEG3-4,0.25mA,PostAversive,12.0,rem,5.5,sleep
0,Ca_EEG3-4,0.25mA,PostAversive,13.0,wake,58.166666666666664,wake
1,Ca_EEG3-4,0.25mA,PostAversive,13.0,nrem,34.166666666666664,sleep
2,Ca_EEG3-4,0.25mA,PostAversive,13.0,rem,7.666666666666666,sleep
0,Ca_EEG3-4,0.25mA,PostAversive,14.0,wake,77.83333333333333,wake
1,Ca_EEG3-4,0.25mA,PostAversive,14.0,nrem,20.5,sleep
2,Ca_EEG3-4,0.25mA,PostAversive,14.0,rem,1.6666666666666667,sleep
0,Ca_EEG3-4,0.25mA,PostAversive,15.0,wake,100.0,wake
1,Ca_EEG3-4,0.25mA,PostAversive,15.0,nrem,0.0,sleep
2,Ca_EEG3-4,0.25mA,PostAversive,15.0,rem,0.0,sleep
0,Ca_EEG3-4,0.25mA,PostAversive,16.0,nrem,49.5,sleep
1,Ca_EEG3-4,0.25mA,PostAversive,16.0,wake,46.5,wake
2,Ca_EEG3-4,0.25mA,PostAversive,16.0,rem,4.0,sleep
0,Ca_EEG3-4,0.25mA,PostAversive,17.0,wake,55.333333333333336,wake
1,Ca_EEG3-4,0.25mA,PostAversive,17.0,nrem,39.5,sleep
2,Ca_EEG3-4,0.25mA,PostAversive,17.0,rem,5.166666666666667,sleep
0,Ca_EEG3-4,0.25mA,PostAversive,18.0,nrem,56.166666666666664,sleep
1,Ca_EEG3-4,0.25mA,PostAversive,18.0,wake,33.166666666666664,wake
2,Ca_EEG3-4,0.25mA,PostAversive,18.0,rem,10.666666666666668,sleep
0,Ca_EEG3-4,0.25mA,PostAversive,19.0,wake,54.166666666666664,wake
1,Ca_EEG3-4,0.25mA,PostAversive,19.0,nrem,39.0,sleep
2,Ca_EEG3-4,0.25mA,PostAversive,19.0,rem,6.833333333333333,sleep
0,Ca_EEG3-4,0.25mA,PostAversive,20.0,wake,63.5,wake
1,Ca_EEG3-4,0.25mA,PostAversive,20.0,nrem,31.166666666666664,sleep
2,Ca_EEG3-4,0.25mA,PostAversive,20.0,rem,5.333333333333334,sleep
0,Ca_EEG3-4,0.25mA,PostAversive,21.0,nrem,52.83333333333333,sleep
1,Ca_EEG3-4,0.25mA,PostAversive,21.0,wake,39.83333333333333,wake
2,Ca_EEG3-4,0.25mA,PostAversive,21.0,rem,7.333333333333333,sleep
0,Ca_EEG3-4,0.25mA,PostAversive,22.0,wake,63.5,wake
1,Ca_EEG3-4,0.25mA,PostAversive,22.0,nrem,28.833333333333332,sleep
2,Ca_EEG3-4,0.25mA,PostAversive,22.0,rem,7.666666666666666,sleep
0,Ca_EEG3-4,0.25mA,PostAversive,23.0,wake,57.61316872427984,wake
1,Ca_EEG3-4,0.25mA,PostAversive,23.0,nrem,31.069958847736622,sleep
2,Ca_EEG3-4,0.25mA,PostAversive,23.0,rem,11.316872427983538,sleep
